"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment",,,,,,,,,,,,,,
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment",,,,,,,,,,,,,,
State or DC,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
36000,New York,7,  Personal consumption expenditures,767522.1,795231.1,834805,858787.2,886553.6,924936.8,969165.4,1003302.9,961433.8,1059483.9,1152504.5
36000,New York,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
36000,New York,8,  Real per capita personal income 4,48555,48203,49485,51006,51917,54127,54764,56039,58675,60870,(NA)
36000,New York,9,  Real per capita PCE 5,35540,35952,37174,37893,38497,39329,40650,41474,39167,42063,(NA)
36000,New York,,Per capita current dollar statistics,,,,,,,,,,,
36000,New York,10,  Per capita personal income 6,52628,52875,54495,56603,58392,62196,64218,66415,69873,75948,75407
36000,New York,11,  Per capita disposable personal income 7,44941,44154,45274,46705,48765,51946,53635,55577,59233,62891,60451
36000,New York,12,  Per capita personal consumption expenditures (PCE) 8,38847,39977,41736,42749,43996,45811,47925,49614,47813,53354,58571
36000,New York,,Price indexes,,,,,,,,,,,
36000,New York,13,  Regional price parities (RPPs) 9,109.519,109.438,108.746,109.478,109.862,109.869,109.573,109.583,110.104,109.504,(NA)
36000,New York,14,  Implicit regional price deflator 10,109.519,110.92,111.885,112.889,114.42,116.52,118.686,120.468,122.374,126.609,(NA)
36000,New York,,Employment,,,,,,,,,,,
36000,New York,15,  Total employment (number of jobs),11433058,11619011,11865761,12099197,12259166,12391361,12655123,12745758,11871619,12227874,12892046
37000,North Carolina,,Real dollar statistics,,,,,,,,,,,
37000,North Carolina,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),546810.1,556573.7,568475.6,564794.4,597316.1,609058.2
37000,North Carolina,2,  Real personal income (millions of constant (2012) dollars) 2,406018.4,394675.3,411076.3,433712.4,441339.6,460384,474748.7,501342.8,535676,548116.5,(NA)
37000,North Carolina,3,  Real PCE (millions of constant (2012) dollars) 3,324410.7,329023,337666.6,348921.9,356882.4,371988.6,386150.9,402809,401049.1,427646.2,(NA)
37000,North Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,
37000,North Carolina,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),546810.1,568037.3,593126.9,601148.7,659529.3,715968.3
37000,North Carolina,5,  Personal income,377867.2,373140.6,393886.1,414760.4,429054.9,449817.7,473093.3,501587.2,541078,599133.5,621705.6
37000,North Carolina,6,  Disposable personal income,341049.4,332773,351332.9,366949.2,378998.7,398999.2,421434.9,445795.7,483800.7,529875.9,541791.8
37000,North Carolina,7,  Personal consumption expenditures,303579.9,313671.6,327466.8,340378.4,352946.4,370093,388109.5,405132.5,408183.7,467929.8,511778
37000,North Carolina,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
37000,North Carolina,8,  Real per capita personal income 4,41762,40259,41606,43519,43801,45245,46201,48343,51226,51948,(NA)
37000,North Carolina,9,  Real per capita PCE 5,33368,33562,34176,35011,35419,36558,37579,38842,38352,40531,(NA)
37000,North Carolina,,Per capita current dollar statistics,,,,,,,,,,,
37000,North Carolina,10,  Per capita personal income 6,38867,38062,39866,41617,42582,44207,46040,48366,51781,56705,58109
37000,North Carolina,11,  Per capita disposable personal income 7,35080,33945,35559,36820,37614,39213,41012,42987,46299,50150,50640
37000,North Carolina,12,  Per capita personal consumption expenditures (PCE) 8,31226,31996,33144,34154,35028,36372,37769,39066,39063,44287,47834
37000,North Carolina,,Price indexes,,,,,,,,,,,
37000,North Carolina,13,  Regional price parities (RPPs) 9,93.764,94.22,94.256,93.925,94.318,93.158,92.837,91.907,91.445,93.805,(NA)
37000,North Carolina,14,  Implicit regional price deflator 10,93.764,95.495,96.977,96.852,98.23,98.797,100.558,101.036,101.636,108.458,(NA)
37000,North Carolina,,Employment,,,,,,,,,,,
37000,North Carolina,15,  Total employment (number of jobs),5356134,5436745,5568600,5694917,5825267,5919022,6055657,6149071,6054937,6318605,6602041
38000,North Dakota,,Real dollar statistics,,,,,,,,,,,
38000,North Dakota,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),56530.2,58516.4,59142.3,55699.1,55401,54798.7
38000,North Dakota,2,  Real personal income (millions of constant (2012) dollars) 2,42482.3,42367,44594.3,43116.1,41744.2,42964.4,43345.6,43297.5,46388.6,47613.4,(NA)
38000,North Dakota,3,  Real PCE (millions of constant (2012) dollars) 3,30195.4,32229.3,33719.8,34697.5,34411.3,35143.2,34514.2,33893.3,32987.2,35447.8,(NA)
38000,North Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,
38000,North Dakota,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),56530.2,60377.1,60516.3,55347.6,63208.6,72651.3
38000,North Dakota,5,  Personal income,39538.6,39538.7,42181.3,40408.2,39232,39743.7,42565.9,43968.2,47621.4,51261.7,54828.5
38000,North Dakota,6,  Disposable personal income,35356.8,34942.8,37298.9,36000.1,35297.9,35877.1,38776.2,39843.4,43678.5,46526.7,49357.5
38000,North Dakota,7,  Personal consumption expenditures,28456.5,30444.7,32237.4,33069.1,32956,33030.2,34336.1,35554.3,35084.4,38281.5,41013
38000,North Dakota,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
38000,North Dakota,8,  Real per capita personal income 4,60252,58246,59907,56531,54593,56040,56190,55759,59552,61441,(NA)
38000,North Dakota,9,  Real per capita PCE 5,42826,44309,45298,45493,45003,45839,44742,43648,42348,45742,(NA)
38000,North Dakota,,Per capita current dollar statistics,,,,,,,,,,,
38000,North Dakota,10,  Per capita personal income 6,56077,54358,56665,52981,51307,51839,55180,56622,61091,65895,70360
38000,North Dakota,11,  Per capita disposable personal income 7,50147,48039,50106,47201,46162,46796,50267,51310,56033,59808,63339
38000,North Dakota,12,  Per capita personal consumption expenditures (PCE) 8,40360,41855,43307,43358,43099,43083,44511,45787,45008,49209,52631
38000,North Dakota,,Price indexes,,,,,,,,,,,
38000,North Dakota,13,  Regional price parities (RPPs) 9,93.81,93.122,93.455,92.781,91.657,88.588,91.225,93.366,92.246,91.103,(NA)
38000,North Dakota,14,  Implicit regional price deflator 10,93.81,94.383,96.153,95.672,95.46,93.951,98.812,102.64,102.526,105.334,(NA)
38000,North Dakota,,Employment,,,,,,,,,,,
38000,North Dakota,15,  Total employment (number of jobs),567381,586758,607113,597638,576701,573077,578397,581406,560448,567834,587819
39000,Ohio,,Real dollar statistics,,,,,,,,,,,
39000,Ohio,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),652187.5,656212,674123.4,654586.3,686206.4,689681.3
39000,Ohio,2,  Real personal income (millions of constant (2012) dollars) 2,507110.4,507549.9,521060.5,545498.9,549630.3,562913.7,565879.1,576408.9,618686.1,628659.7,(NA)
39000,Ohio,3,  Real PCE (millions of constant (2012) dollars) 3,411365.3,416168.6,424714.3,440161.4,447327.1,457629.4,460031.2,462835,456881.6,485839.9,(NA)
39000,Ohio,,Current dollar statistics (millions of dollars),,,,,,,,,,,
39000,Ohio,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),652187.5,672540.1,703127.8,692121.9,759626.2,825990
39000,Ohio,5,  Personal income,466162.1,473218.8,492475.6,511339.8,521622.5,541289.4,562523,582400.4,623836,670872.7,679233
39000,Ohio,6,  Disposable personal income,417110.6,420652.7,438364.6,453852,463262.7,482233.5,504008.7,520851,562043.6,596845.4,595266.6
39000,Ohio,7,  Personal consumption expenditures,381767.1,394401.6,406986.6,419081.2,431032.4,447950.5,463218,475838.1,468366.2,520162.4,561567.5
39000,Ohio,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
39000,Ohio,8,  Real per capita personal income 4,43818,43710,44732,46727,46969,47958,48107,48896,52473,53367,(NA)
39000,Ohio,9,  Real per capita PCE 5,35545,35841,36461,37704,38227,38988,39109,39261,38750,41243,(NA)
39000,Ohio,,Per capita current dollar statistics,,,,,,,,,,,
39000,Ohio,10,  Per capita personal income 6,40280,40754,42278,43801,44576,46116,47822,49404,52879,57026,57777
39000,Ohio,11,  Per capita disposable personal income 7,36042,36227,37633,38877,39589,41084,42848,44183,47641,50733,50635
39000,Ohio,12,  Per capita personal consumption expenditures (PCE) 8,32988,33966,34939,35898,36834,38164,39380,40364,39700,44215,47768
39000,Ohio,,Price indexes,,,,,,,,,,,
39000,Ohio,13,  Regional price parities (RPPs) 9,93.15,93.256,93.188,92.396,92.618,91.938,92.954,93.28,92.102,92.459,(NA)
39000,Ohio,14,  Implicit regional price deflator 10,93.15,94.519,95.878,95.274,96.46,97.504,100.685,102.546,102.366,106.902,(NA)
39000,Ohio,,Employment,,,,,,,,,,,
39000,Ohio,15,  Total employment (number of jobs),6605925,6681685,6771706,6862150,6931328,6987847,7067380,7071612,6852979,7048306,7305177
40000,Oklahoma,,Real dollar statistics,,,,,,,,,,,
40000,Oklahoma,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),192538.6,196030.5,199462.1,190751.7,193518,191583
40000,Oklahoma,2,  Real personal income (millions of constant (2012) dollars) 2,174891.2,181077,189720.5,184799,173959.3,181159.6,187869.3,195244,201106.9,206387.4,(NA)
40000,Oklahoma,3,  Real PCE (millions of constant (2012) dollars) 3,124217.5,125604.1,128094.1,130635.4,131625.3,134440,139778.2,140973.4,138225,147633.3,(NA)
40000,Oklahoma,,Current dollar statistics (millions of dollars),,,,,,,,,,,
40000,Oklahoma,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),192538.6,204193.9,205262.6,191653.5,217730.8,242738.5
40000,Oklahoma,5,  Personal income,159875.4,167796.9,177635.7,172726.3,164709,171995.4,180824,189981.3,199233.2,220176.5,226308
40000,Oklahoma,6,  Disposable personal income,145407,152150.6,161105.4,156076.6,149062.1,155923.7,164969.7,173380.2,183493.8,201401.1,204841.6
40000,Oklahoma,7,  Personal consumption expenditures,114070.9,117602.1,122262.2,124004,126384.5,130253.9,136007.7,138457.3,137768.3,155213.9,169016.4
40000,Oklahoma,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
40000,Oklahoma,8,  Real per capita personal income 4,45839,47056,49003,47372,44413,46209,47822,49507,50759,51770,(NA)
40000,Oklahoma,9,  Real per capita PCE 5,32557,32640,33086,33487,33605,34292,35581,35746,34887,37032,(NA)
40000,Oklahoma,,Per capita current dollar statistics,,,,,,,,,,,
40000,Oklahoma,10,  Per capita personal income 6,41903,43605,45882,44277,42052,43871,46029,48172,50249,55165,56298
40000,Oklahoma,11,  Per capita disposable personal income 7,38111,39539,41612,40009,38057,39772,41993,43963,46279,50461,50958
40000,Oklahoma,12,  Per capita personal consumption expenditures (PCE) 8,29898,30561,31579,31787,32267,33224,34621,35108,34747,38889,42046
40000,Oklahoma,,Price indexes,,,,,,,,,,,
40000,Oklahoma,13,  Regional price parities (RPPs) 9,92.261,92.416,92.582,92.065,92.118,90.872,89.81,89.573,89.829,90.269,(NA)
40000,Oklahoma,14,  Implicit regional price deflator 10,92.261,93.667,95.255,94.933,95.939,96.373,97.279,98.47,99.84,104.369,(NA)
40000,Oklahoma,,Employment,,,,,,,,,,,
40000,Oklahoma,15,  Total employment (number of jobs),2211969,2249096,2273648,2287838,2287131,2291944,2312261,2310371,2266945,2314387,2412886
41000,Oregon,,Real dollar statistics,,,,,,,,,,,
41000,Oregon,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),225534.5,234308.3,239910.5,237670.4,250099.4,254708.4
41000,Oregon,2,  Real personal income (millions of constant (2012) dollars) 2,153100,154611.6,164332.3,174142.1,182637.5,185311.8,187108.3,194953,211001,220212.2,(NA)
41000,Oregon,3,  Real PCE (millions of constant (2012) dollars) 3,128701.4,131818.9,137318.6,142061.1,148847.2,151700.8,152583.9,157818.9,155827.4,170303.4,(NA)
41000,Oregon,,Current dollar statistics (millions of dollars),,,,,,,,,,,
41000,Oregon,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),225534.5,238466.9,248939.8,251855.8,275444,297308.9
41000,Oregon,5,  Personal income,152601.5,154851.2,165171.9,177478.1,186105,197262.3,210044.9,219982.7,239862.5,262382.4,264173.8
41000,Oregon,6,  Disposable personal income,135425,135385.1,144305.1,153843.6,160837.6,171112.2,183113,191133.9,210799.9,227497,225062.9
41000,Oregon,7,  Personal consumption expenditures,129665.9,133614.5,140520,148092.8,154955.2,164616.9,174082.3,180343,179459,202810.3,221162.1
41000,Oregon,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
41000,Oregon,8,  Real per capita personal income 4,39256,39401,41442,43335,44620,44684,44726,46241,49746,51862,(NA)
41000,Oregon,9,  Real per capita PCE 5,33000,33592,34629,35352,36365,36579,36474,37434,36738,40108,(NA)
41000,Oregon,,Per capita current dollar statistics,,,,,,,,,,,
41000,Oregon,10,  Per capita personal income 6,39128,39462,41653,44166,45467,47565,50209,52178,56507,61646,62303
41000,Oregon,11,  Per capita disposable personal income 7,34724,34501,36391,38284,39294,41260,43771,45336,49661,53449,53079
41000,Oregon,12,  Per capita personal consumption expenditures (PCE) 8,33247,34050,35437,36853,37857,39694,41613,42776,42277,47649,52159
41000,Oregon,,Price indexes,,,,,,,,,,,
41000,Oregon,13,  Regional price parities (RPPs) 9,100.435,99.767,98.954,100.191,99.192,101.484,104.616,103.924,103.427,103.032,(NA)
41000,Oregon,14,  Implicit regional price deflator 10,100.435,101.118,101.811,103.312,103.306,107.628,113.317,114.246,114.954,119.127,(NA)
41000,Oregon,,Employment,,,,,,,,,,,
41000,Oregon,15,  Total employment (number of jobs),2219981,2260337,2323439,2391179,2450390,2515986,2570069,2579279,2493432,2559698,2658285
42000,Pennsylvania,,Real dollar statistics,,,,,,,,,,,
42000,Pennsylvania,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),754318,763855.4,772529.5,736470.6,764601.6,772335.9
42000,Pennsylvania,2,  Real personal income (millions of constant (2012) dollars) 2,599788.3,599373,619150,636541.2,650344.9,647288.3,673435.8,687677.8,727606.6,750118.9,(NA)
42000,Pennsylvania,3,  Real PCE (millions of constant (2012) dollars) 3,492953.7,497165.4,506021.4,513151.1,521552.4,522404.6,542420.5,549921.3,526948,570569.7,(NA)
42000,Pennsylvania,,Current dollar statistics (millions of dollars),,,,,,,,,,,
42000,Pennsylvania,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),754318,780620.7,803078,777427.1,844391.6,911813.3
42000,Pennsylvania,5,  Personal income,584880.3,589720.2,611421.7,635818,653328.9,671702.8,707043.4,729142.3,783825.6,833322,836778.3
42000,Pennsylvania,6,  Disposable personal income,522830.1,521961.8,540060.9,558612.5,575436.1,592682.8,628240,646010.1,700266.7,732429.5,721561.1
42000,Pennsylvania,7,  Personal consumption expenditures,480776.1,492004,504907.8,518363.6,529679.4,548260.1,575550.5,590965,574141.6,635949.1,696633.7
42000,Pennsylvania,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
42000,Pennsylvania,8,  Real per capita personal income 4,46801,46656,48069,49349,50343,50002,51879,52933,56014,57861,(NA)
42000,Pennsylvania,9,  Real per capita PCE 5,38465,38700,39286,39783,40373,40355,41786,42329,40567,44012,(NA)
42000,Pennsylvania,,Per capita current dollar statistics,,,,,,,,,,,
42000,Pennsylvania,10,  Per capita personal income 6,45638,45904,47469,49293,50574,51888,54468,56125,60320,64042,64506
42000,Pennsylvania,11,  Per capita disposable personal income 7,40796,40630,41929,43308,44545,45783,48397,49726,53890,56289,55624
42000,Pennsylvania,12,  Per capita personal consumption expenditures (PCE) 8,37515,38298,39200,40187,41003,42352,44338,45489,44184,48874,53703
42000,Pennsylvania,,Price indexes,,,,,,,,,,,
42000,Pennsylvania,13,  Regional price parities (RPPs) 9,98.118,97.858,97.317,98.282,97.817,99.097,98.152,98.078,97.783,96.371,(NA)
42000,Pennsylvania,14,  Implicit regional price deflator 10,98.118,99.183,100.127,101.344,101.875,105.096,106.315,107.82,108.681,111.424,(NA)
42000,Pennsylvania,,Employment,,,,,,,,,,,
42000,Pennsylvania,15,  Total employment (number of jobs),7284595,7350212,7434632,7510339,7593722,7662469,7763488,7772526,7412855,7650343,7978320
44000,Rhode Island,,Real dollar statistics,,,,,,,,,,,
44000,Rhode Island,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),58771.6,58740.1,59866.6,58155.2,60777.3,62190.9
44000,Rhode Island,2,  Real personal income (millions of constant (2012) dollars) 2,48960.4,47494.2,49590.4,50499.6,50845.9,51014,52025,54393.8,58170.3,59937.3,(NA)
44000,Rhode Island,3,  Real PCE (millions of constant (2012) dollars) 3,38486.5,38283.8,39634.4,40092,40734,40539.9,41435.1,41782,40193.9,43543.6,(NA)
44000,Rhode Island,,Current dollar statistics (millions of dollars),,,,,,,,,,,
44000,Rhode Island,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),58771.6,60064.9,62526.9,62054.2,67236.7,72771.4
44000,Rhode Island,5,  Personal income,48186.5,48187,50045.1,51775.2,52514.5,54704.3,56918.9,60313.6,64756.6,69837.3,69514.2
44000,Rhode Island,6,  Disposable personal income,43278.1,42748.9,44303,45712.1,46269.3,48355.1,50625.9,53517,57789.9,61341.2,59818.8
44000,Rhode Island,7,  Personal consumption expenditures,38060.7,39300.2,40862.3,42056.1,43101.6,44528.9,46506.6,47800.7,47361.2,53435,57771.2
44000,Rhode Island,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
44000,Rhode Island,8,  Real per capita personal income 4,46033,44463,46215,46874,46982,47021,47653,49696,53064,54707,(NA)
44000,Rhode Island,9,  Real per capita PCE 5,36185,35841,36937,37214,37638,37367,37953,38174,36666,39744,(NA)
44000,Rhode Island,,Per capita current dollar statistics,,,,,,,,,,,
44000,Rhode Island,10,  Per capita personal income 6,45305,45112,46639,48058,48523,50423,52135,55105,59066,63663,63557
44000,Rhode Island,11,  Per capita disposable personal income 7,40690,40021,41287,42430,42753,44570,46371,48895,52711,55918,54692
44000,Rhode Island,12,  Per capita personal consumption expenditures (PCE) 8,35785,36792,38081,39037,39826,41044,42598,43673,43199,48711,52820
44000,Rhode Island,,Price indexes,,,,,,,,,,,
44000,Rhode Island,13,  Regional price parities (RPPs) 9,99.203,100.981,99.401,100.893,100.728,102.485,102.254,102.408,101.954,102.083,(NA)
44000,Rhode Island,14,  Implicit regional price deflator 10,99.203,102.349,102.27,104.037,104.907,108.689,110.758,112.58,113.316,118.029,(NA)
44000,Rhode Island,,Employment,,,,,,,,,,,
44000,Rhode Island,15,  Total employment (number of jobs),592954,602374,613103,626983,633419,638851,648727,650995,615668,640257,668802
45000,South Carolina,,Real dollar statistics,,,,,,,,,,,
45000,South Carolina,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),224937.6,231663.3,237511.4,233712.3,244854,250873.4
45000,South Carolina,2,  Real personal income (millions of constant (2012) dollars) 2,181369.3,180701.9,190224.6,201425.4,206062.3,216054.4,222456.2,235950.8,249792.9,252155,(NA)
45000,South Carolina,3,  Real PCE (millions of constant (2012) dollars) 3,156862.7,159827.9,165275,170738.6,174699.6,181929.1,188723.9,195019.6,194492,207502.5,(NA)
45000,South Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,
45000,South Carolina,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),224937.6,236561.7,248046.5,249482.2,271494.5,297546.3
45000,South Carolina,5,  Personal income,168271.2,170204.8,180837.7,192054.7,200027.4,210387.6,219942.1,234324,250288.3,274347.8,283245.8
45000,South Carolina,6,  Disposable personal income,153536,153736,163645.6,172635.5,179244.4,189000,198319.8,210138.8,225754.9,244758.9,248592.2
45000,South Carolina,7,  Personal consumption expenditures,146268.9,151499.5,158383.2,164635,171615.5,178743.4,186670.7,194674,195695.6,222946.9,244163.4
45000,South Carolina,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
45000,South Carolina,8,  Real per capita personal income 4,38580,38120,39694,41508,41961,43509,44305,46469,48686,48578,(NA)
45000,South Carolina,9,  Real per capita PCE 5,33367,33717,34488,35184,35575,36637,37586,38408,37907,39976,(NA)
45000,South Carolina,,Per capita current dollar statistics,,,,,,,,,,,
45000,South Carolina,10,  Per capita personal income 6,35794,35906,37735,39577,40732,42368,43804,46149,48772,52828,53618
45000,South Carolina,11,  Per capita disposable personal income 7,32660,32432,34148,35575,36500,38061,39498,41386,43991,47130,47058
45000,South Carolina,12,  Per capita personal consumption expenditures (PCE) 8,31114,31960,33050,33927,34947,35995,37178,38340,38134,42930,46220
45000,South Carolina,,Price indexes,,,,,,,,,,,
45000,South Carolina,13,  Regional price parities (RPPs) 9,93.414,93.829,93.546,93.74,94.421,92.892,92.221,91.572,91.035,93.693,(NA)
45000,South Carolina,14,  Implicit regional price deflator 10,93.414,95.1,96.247,96.661,98.338,98.516,99.891,100.667,101.18,108.329,(NA)
45000,South Carolina,,Employment,,,,,,,,,,,
45000,South Carolina,15,  Total employment (number of jobs),2453323,2500985,2564027,2636275,2700187,2759183,2843694,2882364,2825233,2938337,3067127
46000,South Dakota,,Real dollar statistics,,,,,,,,,,,
46000,South Dakota,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),51615.1,51937.8,52360.1,52692.1,55140.4,54959.3
46000,South Dakota,2,  Real personal income (millions of constant (2012) dollars) 2,41563,42034,43294,45656,45635.7,47069.2,46229,48422,53347.4,55542.1,(NA)
46000,South Dakota,3,  Real PCE (millions of constant (2012) dollars) 3,30947.1,31863.7,32464.8,34386.2,35288.7,37046.3,36478.8,37127.7,37167.5,41010.7,(NA)
46000,South Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,
46000,South Dakota,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),51615.1,53349.5,55007.4,56162.9,62607.1,68781.7
46000,South Dakota,5,  Personal income,37469.6,37840.2,39607.1,41160.1,41551.5,42989.3,45144,48031.4,52793.3,58627.9,62028.3
46000,South Dakota,6,  Disposable personal income,34448,34575.1,36056.8,37402.5,37742.2,39331.7,41600,44320.5,48651.2,53531,56082.3
46000,South Dakota,7,  Personal consumption expenditures,28256.2,29077,30077.6,31107.4,32326.4,33741.1,35334.2,36488,36651.8,41173.7,44579
46000,South Dakota,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
46000,South Dakota,8,  Real per capita personal income 4,49908,49969,51076,53578,53025,54092,52815,54869,60137,62032,(NA)
46000,South Dakota,9,  Real per capita PCE 5,37160,37879,38300,40353,41002,42574,41676,42071,41898,45803,(NA)
46000,South Dakota,,Per capita current dollar statistics,,,,,,,,,,,
46000,South Dakota,10,  Per capita personal income 6,44992,44983,46727,48302,48279,49404,51575,54426,59465,65421,68176
46000,South Dakota,11,  Per capita disposable personal income 7,41364,41102,42538,43893,43853,45200,47527,50221,54800,59734,61641
46000,South Dakota,12,  Per capita personal consumption expenditures (PCE) 8,33929,34566,35484,36505,37560,38776,40368,41346,41284,45944,48997
46000,South Dakota,,Price indexes,,,,,,,,,,,
46000,South Dakota,13,  Regional price parities (RPPs) 9,91.182,90.175,90.49,89.181,89.262,87.555,91.395,91.863,90.721,90.147,(NA)
46000,South Dakota,14,  Implicit regional price deflator 10,91.182,91.396,93.103,91.959,92.965,92.855,98.997,100.988,100.831,104.229,(NA)
46000,South Dakota,,Employment,,,,,,,,,,,
46000,South Dakota,15,  Total employment (number of jobs),574997,581234,589348,592644,597263,601254,610179,610325,606246,625510,647960
47000,Tennessee,,Real dollar statistics,,,,,,,,,,,
47000,Tennessee,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),355417.5,362363.7,370088.3,366555.2,396576.2,412101.3
47000,Tennessee,2,  Real personal income (millions of constant (2012) dollars) 2,271551.3,271149,279172.5,293407.7,296180,307071.5,329541,338398.1,361140.2,376694.6,(NA)
47000,Tennessee,3,  Real PCE (millions of constant (2012) dollars) 3,214215.3,215761.8,222388.1,228978.6,232710.3,241725,258185.4,259440.1,257743.8,281997.3,(NA)
47000,Tennessee,,Current dollar statistics (millions of dollars),,,,,,,,,,,
47000,Tennessee,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),355417.5,369713.2,385819.5,390172.6,438180,485657.5
47000,Tennessee,5,  Personal income,252592.3,254464.6,263856,277356.1,286532.3,299307.7,316176.5,335496.9,359633.6,396986.1,411035.1
47000,Tennessee,6,  Disposable personal income,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812,308574.5,331362,362441.2,370352.5
47000,Tennessee,7,  Personal consumption expenditures,200595.3,204743.2,213045.3,219728.3,228864.4,239992.1,250276.2,260801.1,261449,297834.4,326338
47000,Tennessee,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
47000,Tennessee,8,  Real per capita personal income 4,42016,41666,42565,44369,44389,45563,48415,49312,52187,54005,(NA)
47000,Tennessee,9,  Real per capita PCE 5,33144,33155,33907,34626,34877,35867,37932,37806,37246,40428,(NA)
47000,Tennessee,,Per capita current dollar statistics,,,,,,,,,,,
47000,Tennessee,10,  Per capita personal income 6,39082,39102,40230,41942,42943,44411,46452,48889,51928,56970,58292
47000,Tennessee,11,  Per capita disposable personal income 7,36227,35965,36895,38283,39080,40609,42725,44966,47846,52012,52522
47000,Tennessee,12,  Per capita personal consumption expenditures (PCE) 8,31037,31462,32483,33227,34300,35610,36770,38004,37751,42741,46280
47000,Tennessee,,Price indexes,,,,,,,,,,,
47000,Tennessee,13,  Regional price parities (RPPs) 9,93.843,93.551,93.185,93.131,94.288,93.105,89.579,91.214,90.541,90.854,(NA)
47000,Tennessee,14,  Implicit regional price deflator 10,93.843,94.818,95.875,96.032,98.199,98.741,97.029,100.274,100.632,105.047,(NA)
47000,Tennessee,,Employment,,,,,,,,,,,
47000,Tennessee,15,  Total employment (number of jobs),3635172,3689682,3772755,3859498,3951859,4033011,4120203,4169016,4121045,4301472,4506394
48000,Texas,,Real dollar statistics,,,,,,,,,,,
48000,Texas,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),1667313,1746543.3,1802912.8,1772185.6,1873473.4,1924007.5
48000,Texas,2,  Real personal income (millions of constant (2012) dollars) 2,1176886,1188512.3,1256278.4,1277568.1,1267263.9,1346399.1,1402409.9,1443763.7,1484887.2,1556765.2,(NA)
48000,Texas,3,  Real PCE (millions of constant (2012) dollars) 3,873935.7,894965.1,930924.3,966868.6,998939.1,1035745.1,1064172.6,1081690.7,1064976.8,1169659.2,(NA)
48000,Texas,,Current dollar statistics (millions of dollars),,,,,,,,,,,
48000,Texas,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),1667313,1808026.9,1860108.3,1798596.1,2087490.9,2402137.2
48000,Texas,5,  Personal income,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826,1463789.8,1536597,1611228.3,1789719.4,1879419.6
48000,Texas,6,  Disposable personal income,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1393839.4,1470385.4,1617640.5,1673654.8
48000,Texas,7,  Personal consumption expenditures,857088,893984.9,947259.9,987452.9,1022736.1,1073168,1124761.1,1168996.3,1176164.4,1343753.1,1473924
48000,Texas,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
